"MovieID"	"Title"	"Genres"	"Year"	"No.Reviews"	"Avg.Rating"
360	"I Love Trouble (1994)"	"Action|Comedy"	1994	127	2.49606299212598
361	"It Could Happen to You (1994)"	"Drama|Romance"	1994	268	3.42164179104478
362	"Jungle Book, The (1994)"	"Adventure|Children's|Romance"	1994	239	3.36401673640167
363	"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)"	"Documentary"	1993	62	4.25806451612903
364	"Lion King, The (1994)"	"Animation|Children's|Musical"	1994	1121	3.86083853702052
365	"Little Buddha (1993)"	"Drama"	1993	71	3.16901408450704
366	"Wes Craven's New Nightmare (1994)"	"Horror"	1994	251	2.8207171314741
367	"Mask, The (1994)"	"Comedy|Crime|Fantasy"	1994	1179	3.27905004240882
368	"Maverick (1994)"	"Action|Comedy|Western"	1994	802	3.52369077306733
369	"Mrs. Parker and the Vicious Circle (1994)"	"Drama"	1994	58	3.31034482758621
370	"Naked Gun 33 1/3: The Final Insult (1994)"	"Comedy"	1994	412	2.89805825242718
371	"Paper, The (1994)"	"Comedy|Drama"	1994	212	3.17924528301887
372	"Reality Bites (1994)"	"Comedy|Drama"	1994	428	3.15420560747664
373	"Red Rock West (1992)"	"Thriller"	1992	258	3.85658914728682
374	"Richie Rich (1994)"	"Children's|Comedy"	1994	183	2.11475409836066
375	"Safe Passage (1994)"	"Drama"	1994	17	3.29411764705882
376	"River Wild, The (1994)"	"Action|Thriller"	1994	350	3.24571428571429
377	"Speed (1994)"	"Action|Romance|Thriller"	1994	1650	3.56545454545455
378	"Speechless (1994)"	"Comedy|Romance"	1994	140	2.89285714285714
379	"Timecop (1994)"	"Action|Sci-Fi"	1994	436	2.88990825688073
380	"True Lies (1994)"	"Action|Adventure|Comedy|Romance"	1994	1400	3.63428571428571
381	"When a Man Loves a Woman (1994)"	"Drama"	1994	211	3.260663507109
382	"Wolf (1994)"	"Drama|Horror"	1994	272	2.93382352941176
383	"Wyatt Earp (1994)"	"Western"	1994	270	3.26666666666667
384	"Bad Company (1995)"	"Action"	1995	40	2.9
385	"Man of No Importance, A (1994)"	"Drama"	1994	10	3.4
386	"S.F.W. (1994)"	"Drama"	1994	30	2.6
387	"Low Down Dirty Shame, A (1994)"	"Action|Comedy"	1994	102	2.74509803921569
388	"Boys Life (1995)"	"Drama"	1995	97	3.63917525773196
389	"Colonel Chabert, Le (1994)"	"Drama|Romance|War"	1994	20	3.7
390	"Faster Pussycat! Kill! Kill! (1965)"	"Action|Comedy|Drama"	1965	59	3.54237288135593
391	"Jason's Lyric (1994)"	"Crime|Drama"	1994	40	3.275
392	"Secret Adventures of Tom Thumb, The (1993)"	"Adventure|Children's"	1993	25	2.8
393	"Street Fighter (1994)"	"Action"	1994	105	1.85714285714286
394	"Coldblooded (1995)"	"Action"	1995	18	3.66666666666667
395	"Desert Winds (1995)"	"Drama"	1995	0	0
396	"Fall Time (1995)"	"Drama"	1995	1	4
397	"Fear, The (1995)"	"Horror"	1995	12	2.41666666666667
398	"Frank and Ollie (1995)"	"Documentary"	1995	1	4
399	"Girl in the Cadillac (1995)"	"Drama"	1995	0	0
400	"Homage (1995)"	"Drama"	1995	0	0
401	"Mirage (1995)"	"Action|Thriller"	1995	2	3
402	"Open Season (1996)"	"Comedy"	1996	1	3
403	"Two Crimes (1995)"	"Comedy|Crime|Drama"	1995	0	0
404	"Brother Minister: The Assassination of Malcolm X (1994)"	"Documentary"	1994	4	3.75
405	"Highlander III: The Sorcerer (1994)"	"Action|Sci-Fi"	1994	203	2.12315270935961
406	"Federal Hill (1994)"	"Drama"	1994	8	3.625
407	"In the Mouth of Madness (1995)"	"Horror|Thriller"	1995	193	2.9119170984456
408	"8 Seconds (1994)"	"Drama"	1994	72	3.31944444444444
409	"Above the Rim (1994)"	"Drama"	1994	49	3.02040816326531
410	"Addams Family Values (1993)"	"Comedy"	1993	463	2.90712742980562
411	"You So Crazy (1994)"	"Comedy"	1994	13	2.61538461538462
412	"Age of Innocence, The (1993)"	"Drama"	1993	295	3.5593220338983
413	"Airheads (1994)"	"Comedy"	1994	245	2.53061224489796
414	"Air Up There, The (1994)"	"Comedy"	1994	90	2.65555555555556
415	"Another Stakeout (1993)"	"Comedy|Thriller"	1993	179	2.4804469273743
416	"Bad Girls (1994)"	"Western"	1994	89	2.42696629213483
417	"Barcelona (1994)"	"Comedy|Romance"	1994	208	3.48557692307692
418	"Being Human (1993)"	"Drama"	1993	29	2.51724137931034
419	"Beverly Hillbillies, The (1993)"	"Comedy"	1993	156	2.19230769230769
420	"Beverly Hills Cop III (1994)"	"Action|Comedy"	1994	352	2.50568181818182
421	"Black Beauty (1994)"	"Adventure|Children's"	1994	94	3.36170212765957
422	"Blink (1994)"	"Thriller"	1994	57	3.12280701754386
423	"Blown Away (1994)"	"Action|Thriller"	1994	221	3.10859728506787
424	"Blue Chips (1994)"	"Drama"	1994	75	2.6
425	"Blue Sky (1994)"	"Drama|Romance"	1994	105	3.60952380952381
426	"Body Snatchers (1993)"	"Horror|Sci-Fi|Thriller"	1993	269	3.0817843866171
427	"Boxing Helena (1993)"	"Mystery|Romance|Thriller"	1993	166	2.36746987951807
428	"Bronx Tale, A (1993)"	"Drama"	1993	263	3.93155893536122
429	"Cabin Boy (1994)"	"Comedy"	1994	187	2.37967914438503
430	"Calendar Girl (1993)"	"Drama"	1993	24	2.41666666666667
431	"Carlito's Way (1993)"	"Crime|Drama"	1993	369	3.69105691056911
432	"City Slickers II: The Legend of Curly's Gold (1994)"	"Comedy|Western"	1994	392	2.57908163265306
433	"Clean Slate (1994)"	"Comedy"	1994	48	2.79166666666667
434	"Cliffhanger (1993)"	"Action|Adventure|Crime"	1993	686	3.08454810495627
435	"Coneheads (1993)"	"Comedy|Sci-Fi"	1993	533	2.60600375234522
436	"Color of Night (1994)"	"Drama|Thriller"	1994	141	2.65248226950355
437	"Cops and Robbersons (1994)"	"Comedy"	1994	64	2.046875
438	"Cowboy Way, The (1994)"	"Action|Comedy"	1994	152	2.625
439	"Dangerous Game (1993)"	"Drama"	1993	2	4.5
440	"Dave (1993)"	"Comedy|Romance"	1993	948	3.81118143459916
441	"Dazed and Confused (1993)"	"Comedy"	1993	643	3.69362363919129
442	"Demolition Man (1993)"	"Action|Sci-Fi"	1993	640	2.9921875
443	"Endless Summer 2, The (1994)"	"Documentary"	1994	31	3.38709677419355
444	"Even Cowgirls Get the Blues (1993)"	"Comedy|Romance"	1993	81	2.2962962962963
445	"Fatal Instinct (1993)"	"Comedy"	1993	100	2.61
446	"Farewell My Concubine (1993)"	"Drama|Romance"	1993	254	4.08267716535433
447	"Favor, The (1994)"	"Comedy|Romance"	1994	31	2.48387096774194
448	"Fearless (1993)"	"Drama"	1993	228	3.60087719298246
449	"Fear of a Black Hat (1993)"	"Comedy"	1993	71	3.66197183098592
450	"With Honors (1994)"	"Comedy|Drama"	1994	228	3.28070175438596
451	"Flesh and Bone (1993)"	"Drama|Mystery|Romance"	1993	106	3.15094339622642
452	"Widows' Peak (1994)"	"Drama"	1994	38	3.28947368421053
453	"For Love or Money (1993)"	"Comedy"	1993	67	3.22388059701493
454	"Firm, The (1993)"	"Drama|Thriller"	1993	824	3.54733009708738
455	"Free Willy (1993)"	"Adventure|Children's|Drama"	1993	285	2.58947368421053
456	"Fresh (1994)"	"Drama"	1994	93	4
457	"Fugitive, The (1993)"	"Action|Thriller"	1993	1995	4.10325814536341
458	"Geronimo: An American Legend (1993)"	"Drama|Western"	1993	87	3.27586206896552
459	"Getaway, The (1994)"	"Action"	1994	143	2.83216783216783
460	"Getting Even with Dad (1994)"	"Comedy"	1994	38	2.26315789473684
461	"Go Fish (1994)"	"Drama|Romance"	1994	86	3.27906976744186
462	"Good Man in Africa, A (1994)"	"Action|Adventure"	1994	28	2.64285714285714
463	"Guilty as Sin (1993)"	"Crime|Drama|Thriller"	1993	47	2.74468085106383
464	"Hard Target (1993)"	"Action|Adventure|Crime|Thriller"	1993	216	2.78240740740741
465	"Heaven & Earth (1993)"	"Action|Drama|War"	1993	105	3.31428571428571
466	"Hot Shots! Part Deux (1993)"	"Action|Comedy|War"	1993	573	2.79581151832461
467	"Live Nude Girls (1995)"	"Comedy"	1995	54	3.2037037037037
468	"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"	"Comedy|Romance"	1995	350	3.27142857142857
469	"House of the Spirits, The (1993)"	"Drama|Romance"	1993	69	2.95652173913043
470	"House Party 3 (1994)"	"Comedy"	1994	38	1.73684210526316
471	"Hudsucker Proxy, The (1994)"	"Comedy|Romance"	1994	599	3.63105175292154
472	"I'll Do Anything (1994)"	"Comedy|Drama"	1994	44	2.70454545454545
473	"In the Army Now (1994)"	"Comedy|War"	1994	151	2.22516556291391
474	"In the Line of Fire (1993)"	"Action|Thriller"	1993	972	3.82510288065844
475	"In the Name of the Father (1993)"	"Drama"	1993	312	3.90064102564103
476	"Inkwell, The (1994)"	"Comedy|Drama"	1994	35	2.68571428571429
477	"What's Love Got to Do with It? (1993)"	"Drama"	1993	195	3.46666666666667
478	"Jimmy Hollywood (1994)"	"Comedy"	1994	24	2.45833333333333
479	"Judgment Night (1993)"	"Action"	1993	133	2.79699248120301
480	"Jurassic Park (1993)"	"Action|Adventure|Sci-Fi"	1993	2672	3.76384730538922
481	"Kalifornia (1993)"	"Drama|Thriller"	1993	294	3.38095238095238
482	"Killing Zoe (1994)"	"Thriller"	1994	176	3.52840909090909
483	"King of the Hill (1993)"	"Drama"	1993	74	3.74324324324324
484	"Lassie (1994)"	"Adventure|Children's"	1994	29	2.6551724137931
485	"Last Action Hero (1993)"	"Action|Comedy"	1993	500	2.508
486	"Life with Mikey (1993)"	"Comedy"	1993	64	2.8125
487	"Lightning Jack (1994)"	"Comedy|Western"	1994	62	2.61290322580645
488	"M. Butterfly (1993)"	"Drama"	1993	39	3.38461538461538
489	"Made in America (1993)"	"Comedy"	1993	97	2.47422680412371
490	"Malice (1993)"	"Thriller"	1993	185	3.32432432432432
491	"Man Without a Face, The (1993)"	"Drama"	1993	212	3.31603773584906
492	"Manhattan Murder Mystery (1993)"	"Comedy|Mystery"	1993	335	3.71940298507463
493	"Menace II Society (1993)"	"Action|Crime|Drama"	1993	298	3.60738255033557
494	"Executive Decision (1996)"	"Action|Thriller"	1996	416	3.34615384615385
495	"In the Realm of the Senses (Ai no corrida) (1976)"	"Drama"	1976	42	3.38095238095238
496	"What Happened Was... (1994)"	"Comedy|Drama|Romance"	1994	37	3.21621621621622
497	"Much Ado About Nothing (1993)"	"Comedy|Romance"	1993	667	4
498	"Mr. Jones (1993)"	"Drama|Romance"	1993	47	2.74468085106383
499	"Mr. Wonderful (1993)"	"Comedy|Romance"	1993	49	2.75510204081633
500	"Mrs. Doubtfire (1993)"	"Comedy"	1993	838	3.4200477326969
501	"Naked (1993)"	"Drama"	1993	94	3.6063829787234
502	"Next Karate Kid, The (1994)"	"Action|Children's"	1994	155	1.93548387096774
503	"New Age, The (1994)"	"Drama"	1994	13	3.69230769230769
504	"No Escape (1994)"	"Action|Sci-Fi"	1994	178	2.95505617977528
505	"North (1994)"	"Comedy"	1994	69	2.49275362318841
506	"Orlando (1993)"	"Drama"	1993	114	3.49122807017544
507	"Perfect World, A (1993)"	"Action|Drama"	1993	308	3.52272727272727
508	"Philadelphia (1993)"	"Drama"	1993	561	3.89483065953654
509	"Piano, The (1993)"	"Drama|Romance"	1993	608	3.67434210526316
510	"Poetic Justice (1993)"	"Drama"	1993	42	2.4047619047619
511	"Program, The (1993)"	"Action|Drama"	1993	152	3.10526315789474
512	"Robert A. Heinlein's The Puppet Masters (1994)"	"Horror|Sci-Fi"	1994	179	2.87150837988827
513	"Radioland Murders (1994)"	"Comedy|Mystery|Romance"	1994	67	3.11940298507463
514	"Ref, The (1994)"	"Comedy"	1994	346	3.53179190751445
515	"Remains of the Day, The (1993)"	"Drama"	1993	450	3.91777777777778
516	"Renaissance Man (1994)"	"Comedy|Drama|War"	1994	248	2.87096774193548
517	"Rising Sun (1993)"	"Action|Drama|Mystery"	1993	382	3.17539267015707
518	"Road to Wellville, The (1994)"	"Comedy"	1994	149	2.45637583892617
519	"Robocop 3 (1993)"	"Sci-Fi|Thriller"	1993	202	1.94059405940594
520	"Robin Hood: Men in Tights (1993)"	"Comedy"	1993	374	2.93048128342246
521	"Romeo Is Bleeding (1993)"	"Crime|Thriller"	1993	117	3.36752136752137
522	"Romper Stomper (1992)"	"Action|Drama"	1992	83	3.56626506024096
523	"Ruby in Paradise (1993)"	"Drama"	1993	117	3.65811965811966
524	"Rudy (1993)"	"Drama"	1993	476	3.61554621848739
525	"Saint of Fort Washington, The (1993)"	"Drama"	1993	21	3.19047619047619
526	"Savage Nights (Nuits fauves, Les) (1992)"	"Drama"	1992	8	2.5
527	"Schindler's List (1993)"	"Drama|War"	1993	2304	4.51041666666667
528	"Scout, The (1994)"	"Drama"	1994	68	2.51470588235294
529	"Searching for Bobby Fischer (1993)"	"Drama"	1993	720	3.97777777777778
530	"Second Best (1994)"	"Drama"	1994	2	3.5
531	"Secret Garden, The (1993)"	"Children's|Drama"	1993	338	3.76923076923077
532	"Serial Mom (1994)"	"Comedy|Crime|Horror"	1994	389	3.04884318766067
533	"Shadow, The (1994)"	"Action"	1994	203	2.73399014778325
534	"Shadowlands (1993)"	"Drama|Romance"	1993	286	3.83566433566434
535	"Short Cuts (1993)"	"Drama"	1993	301	3.81727574750831
536	"Simple Twist of Fate, A (1994)"	"Drama"	1994	55	3.16363636363636
537	"Sirens (1994)"	"Comedy|Drama"	1994	207	3.07729468599034
538	"Six Degrees of Separation (1993)"	"Drama"	1993	315	3.82222222222222
539	"Sleepless in Seattle (1993)"	"Comedy|Romance"	1993	986	3.7606490872211
540	"Sliver (1993)"	"Thriller"	1993	169	2.2189349112426
541	"Blade Runner (1982)"	"Film-Noir|Sci-Fi"	1982	1800	4.27333333333333
542	"Son in Law (1993)"	"Comedy"	1993	206	2.6747572815534
543	"So I Married an Axe Murderer (1993)"	"Comedy|Romance|Thriller"	1993	682	3.3841642228739
544	"Striking Distance (1993)"	"Action"	1993	129	2.64341085271318
545	"Harlem (1993)"	"Drama"	1993	1	2
546	"Super Mario Bros. (1993)"	"Action|Adventure|Children's|Sci-Fi"	1993	350	1.87428571428571
547	"Surviving the Game (1994)"	"Action|Adventure|Thriller"	1994	124	2.87903225806452
548	"Terminal Velocity (1994)"	"Action"	1994	137	2.54744525547445
549	"Thirty-Two Short Films About Glenn Gould (1993)"	"Documentary"	1993	157	3.82165605095541
550	"Threesome (1994)"	"Comedy|Romance"	1994	178	3.01685393258427
551	"Nightmare Before Christmas, The (1993)"	"Children's|Comedy|Musical"	1993	996	3.71787148594378
552	"Three Musketeers, The (1993)"	"Action|Adventure|Comedy"	1993	529	3.24007561436673
553	"Tombstone (1993)"	"Western"	1993	553	3.87341772151899
554	"Trial by Jury (1994)"	"Thriller"	1994	26	2.61538461538462
555	"True Romance (1993)"	"Action|Crime|Romance"	1993	658	3.92857142857143
556	"War Room, The (1993)"	"Documentary"	1993	132	4.22727272727273
557	"Mamma Roma (1962)"	"Drama"	1962	2	4.5
558	"Pagemaster, The (1994)"	"Action|Adventure|Animation|Children's|Fantasy"	1994	135	2.7037037037037
559	"Paris, France (1993)"	"Comedy"	1993	5	3
560	"Beans of Egypt, Maine, The (1994)"	"Drama"	1994	8	3.625
561	"Killer (Bulletproof Heart) (1994)"	"Thriller"	1994	13	3.61538461538462
562	"Welcome to the Dollhouse (1995)"	"Comedy|Drama"	1995	478	3.79916317991632
563	"Germinal (1993)"	"Drama"	1993	17	3.23529411764706
564	"Chasers (1994)"	"Comedy"	1994	45	2.26666666666667
565	"Cronos (1992)"	"Horror"	1992	61	3.13114754098361
566	"Naked in New York (1994)"	"Comedy|Romance"	1994	13	2.92307692307692
567	"Kika (1993)"	"Drama"	1993	14	3.57142857142857
568	"Bhaji on the Beach (1993)"	"Comedy|Drama"	1993	35	3.85714285714286
569	"Little Big League (1994)"	"Children's|Comedy"	1994	100	2.93
570	"Slingshot, The (Kådisbellan ) (1993)"	"Comedy|Drama"	1993	23	3.21739130434783
571	"Wedding Gift, The (1994)"	"Drama"	1994	34	3.58823529411765
572	"Foreign Student (1994)"	"Drama"	1994	2	3
573	"Ciao, Professore! (Io speriamo che me la cavo ) (1993)"	"Drama"	1993	21	3.52380952380952
574	"Spanking the Monkey (1994)"	"Comedy|Drama"	1994	175	3.44571428571429
575	"Little Rascals, The (1994)"	"Children's|Comedy"	1994	107	2.82242990654206
576	"Fausto (1993)"	"Comedy"	1993	1	3
577	"Andre (1994)"	"Adventure|Children's"	1994	55	2.96363636363636
578	"Hour of the Pig, The (1993)"	"Drama|Mystery"	1993	2	4.5
579	"Scorta, La (1993)"	"Thriller"	1993	1	2
580	"Princess Caraboo (1994)"	"Drama"	1994	62	3.24193548387097
581	"Celluloid Closet, The (1995)"	"Documentary"	1995	141	4.04964539007092
582	"Metisse (Café au Lait) (1993)"	"Comedy"	1993	2	3
583	"Dear Diary (Caro Diario) (1994)"	"Comedy|Drama"	1994	28	3.67857142857143
584	"I Don't Want to Talk About It (De eso no se habla) (1993)"	"Drama"	1993	1	4
585	"Brady Bunch Movie, The (1995)"	"Comedy"	1995	418	2.9066985645933
586	"Home Alone (1990)"	"Children's|Comedy"	1990	675	3.13481481481481
587	"Ghost (1990)"	"Comedy|Romance|Thriller"	1990	1124	3.49644128113879
588	"Aladdin (1992)"	"Animation|Children's|Comedy|Musical"	1992	1351	3.78830495928942
589	"Terminator 2: Judgment Day (1991)"	"Action|Sci-Fi|Thriller"	1991	2649	4.05851264628162
590	"Dances with Wolves (1990)"	"Adventure|Drama|Western"	1990	1451	3.91523087525844
591	"Tough and Deadly (1995)"	"Action|Drama|Thriller"	1995	2	2
592	"Batman (1989)"	"Action|Adventure|Crime|Drama"	1989	1431	3.60097833682739
593	"Silence of the Lambs, The (1991)"	"Drama|Thriller"	1991	2578	4.35182311869666
594	"Snow White and the Seven Dwarfs (1937)"	"Animation|Children's|Musical"	1937	763	3.84534731323722
595	"Beauty and the Beast (1991)"	"Animation|Children's|Musical"	1991	1060	3.88584905660377
596	"Pinocchio (1940)"	"Animation|Children's"	1940	498	3.75100401606426
597	"Pretty Woman (1990)"	"Comedy|Romance"	1990	1046	3.6414913957935
598	"Window to Paris (1994)"	"Comedy"	1994	8	4.25
599	"Wild Bunch, The (1969)"	"Western"	1969	264	4.08712121212121
600	"Love and a .45 (1994)"	"Thriller"	1994	30	3
601	"Wooden Man's Bride, The (Wu Kui) (1994)"	"Drama"	1994	1	3
602	"Great Day in Harlem, A (1994)"	"Documentary"	1994	41	4.1219512195122
603	"Bye Bye, Love (1995)"	"Comedy"	1995	58	3
604	"Criminals (1996)"	"Documentary"	1996	0	0
605	"One Fine Day (1996)"	"Drama|Romance"	1996	226	3.3141592920354
606	"Candyman: Farewell to the Flesh (1995)"	"Horror"	1995	93	2.2258064516129
607	"Century (1993)"	"Drama"	1993	2	2
608	"Fargo (1996)"	"Crime|Drama|Thriller"	1996	2513	4.25467568643056
609	"Homeward Bound II: Lost in San Francisco (1996)"	"Adventure|Children's"	1996	67	2.77611940298507
610	"Heavy Metal (1981)"	"Action|Adventure|Animation|Horror|Sci-Fi"	1981	618	3.54692556634304
611	"Hellraiser: Bloodline (1996)"	"Action|Horror|Sci-Fi"	1996	216	2.47222222222222
612	"Pallbearer, The (1996)"	"Comedy"	1996	79	2.40506329113924
613	"Jane Eyre (1996)"	"Drama|Romance"	1996	82	3.63414634146341
614	"Loaded (1994)"	"Drama|Thriller"	1994	9	2.66666666666667
615	"Bread and Chocolate (Pane e cioccolata) (1973)"	"Drama"	1973	67	4.04477611940298
616	"Aristocats, The (1970)"	"Animation|Children's"	1970	278	3.35251798561151
617	"Flower of My Secret, The (La Flor de Mi Secreto) (1995)"	"Drama"	1995	17	3.64705882352941
618	"Two Much (1996)"	"Comedy|Romance"	1996	9	2.11111111111111
619	"Ed (1996)"	"Comedy"	1996	32	2.59375
620	"Scream of Stone (Schrei aus Stein) (1991)"	"Drama"	1991	0	0
621	"My Favorite Season (1993)"	"Drama"	1993	42	3.71428571428571
623	"Modern Affair, A (1995)"	"Romance"	1995	3	3
624	"Condition Red (1995)"	"Action|Drama|Thriller"	1995	1	4
625	"Asfour Stah (1990)"	"Drama"	1990	0	0
626	"Thin Line Between Love and Hate, A (1996)"	"Comedy"	1996	19	2.26315789473684
627	"Last Supper, The (1995)"	"Drama|Thriller"	1995	121	3.60330578512397
628	"Primal Fear (1996)"	"Drama|Thriller"	1996	485	3.89690721649485
629	"Rude (1995)"	"Drama"	1995	0	0
630	"Carried Away (1996)"	"Drama|Romance"	1996	7	2.85714285714286
631	"All Dogs Go to Heaven 2 (1996)"	"Animation|Children's|Musical"	1996	75	2.08
632	"Land and Freedom (Tierra y libertad) (1995)"	"War"	1995	13	4
633	"Denise Calls Up (1995)"	"Comedy"	1995	20	3.6
634	"Theodore Rex (1995)"	"Comedy"	1995	3	1.66666666666667
635	"Family Thing, A (1996)"	"Comedy|Drama"	1996	77	3.62337662337662
636	"Frisk (1995)"	"Drama"	1995	0	0
637	"Sgt. Bilko (1996)"	"Comedy"	1996	140	2.54285714285714
638	"Jack and Sarah (1995)"	"Romance"	1995	19	3.21052631578947
639	"Girl 6 (1996)"	"Comedy"	1996	78	2.61538461538462
640	"Diabolique (1996)"	"Drama|Thriller"	1996	71	2.67605633802817
641	"Little Indian, Big City (Un indien dans la ville) (1994)"	"Comedy"	1994	1	1
642	"Roula (1995)"	"Drama"	1995	1	2
643	"Peanuts - Die Bank zahlt alles (1996)"	"Comedy"	1996	3	2
644	"Happy Weekend (1996)"	"Comedy"	1996	1	2
645	"Nelly & Monsieur Arnaud (1995)"	"Drama"	1995	20	3.6
647	"Courage Under Fire (1996)"	"Drama|War"	1996	441	3.55328798185941
648	"Mission: Impossible (1996)"	"Action|Adventure|Mystery"	1996	1527	3.43287491814014
649	"Cold Fever (Á köldum klaka) (1994)"	"Comedy|Drama"	1994	16	4.1875
650	"Moll Flanders (1996)"	"Drama"	1996	89	3.47191011235955
651	"Superweib, Das (1996)"	"Comedy"	1996	1	2
652	"301, 302 (1995)"	"Mystery"	1995	9	2.88888888888889
653	"Dragonheart (1996)"	"Action|Adventure|Fantasy"	1996	612	3.22549019607843
654	"Und keiner weint mir nach (1996)"	"Drama|Romance"	1996	0	0
655	"Mutters Courage (1995)"	"Comedy"	1995	1	1
656	"Eddie (1996)"	"Comedy"	1996	39	2.56410256410256
657	"Yankee Zulu (1994)"	"Comedy|Drama"	1994	2	3
658	"Billy's Holiday (1995)"	"Drama"	1995	1	3
659	"Purple Noon (1960)"	"Crime|Thriller"	1960	25	3.72
660	"August (1996)"	"Drama"	1996	2	1.5
661	"James and the Giant Peach (1996)"	"Animation|Children's|Musical"	1996	525	3.4647619047619
662	"Fear (1996)"	"Thriller"	1996	128	2.984375
663	"Kids in the Hall: Brain Candy (1996)"	"Comedy"	1996	264	3.41666666666667
664	"Faithful (1996)"	"Comedy"	1996	8	3
665	"Underground (1995)"	"War"	1995	35	3.65714285714286
666	"All Things Fair (1996)"	"Drama"	1996	3	3.33333333333333
667	"Bloodsport 2 (1995)"	"Action"	1995	47	2.04255319148936
668	"Pather Panchali (1955)"	"Drama"	1955	47	4.40425531914894
669	"Aparajito (1956)"	"Drama"	1956	23	4.17391304347826
670	"World of Apu, The (Apur Sansar) (1959)"	"Drama"	1959	56	4.41071428571429
671	"Mystery Science Theater 3000: The Movie (1996)"	"Comedy|Sci-Fi"	1996	456	3.67982456140351
